2838961,1234870,EVT32838960,CPPCC1234869,4332410,Kramer,Robert
2838963,1234872,EVT32838962,CPPCC1234871,4332417,Kramer,Robert
2838965,1234874,EVT32838964,CPPCC1234873,4332424,Kramer,Robert
2838967,1234876,EVT32838966,CPPCC1234875,4332431,Kramer,Robert
2838969,1234878,EVT32838968,CPPCC1234877,4332438,Kramer,Robert
2838971,1234880,EVT32838970,CPPCC1234879,4332445,Kramer,Robert
2838973,1234882,EVT32838972,CPPCC1234881,4332452,Kramer,Robert
2838975,1234884,EVT32838974,CPPCC1234883,4332459,Kramer,Robert
2838977,1234886,EVT32838976,CPPCC1234885,4332466,Kramer,Robert
2838979,1234888,EVT32838978,CPPCC1234887,4332473,Kramer,Robert
2838981,1234890,EVT32838980,CPPCC1234889,4332480,Kramer,Robert
2838983,1234892,EVT32838982,CPPCC1234891,4332487,Kramer,Robert
2838985,1234894,EVT32838984,CPPCC1234893,4332494,Kramer,Robert
2838987,1234896,EVT32838986,CPPCC1234895,4332501,Kramer,Robert
2838989,1234898,EVT32838988,CPPCC1234897,4332508,Kramer,Robert
2838991,1234900,EVT32838990,CPPCC1234899,4332515,Kramer,Robert
2838993,1234902,EVT32838992,CPPCC1234901,4332522,Kramer,Robert
2838995,1234904,EVT32838994,CPPCC1234903,4332529,Kramer,Robert
2838997,1234906,EVT32838996,CPPCC1234905,4332536,Kramer,Robert
2838999,1234908,EVT32838998,CPPCC1234907,4332543,Kramer,Robert
2839001,1234910,EVT32839000,CPPCC1234909,4332550,Kramer,Robert
2839003,1234912,EVT32839002,CPPCC1234911,4332557,Kramer,Robert
2839005,1234914,EVT32839004,CPPCC1234913,4332564,Kramer,Robert
2839007,1234916,EVT32839006,CPPCC1234915,4332571,Kramer,Robert
2839009,1234918,EVT32839008,CPPCC1234917,4332578,Kramer,Robert
2839011,1234920,EVT32839010,CPPCC1234919,4332585,Kramer,Robert
2839013,1234922,EVT32839012,CPPCC1234921,4332592,Kramer,Robert
2839015,1234924,EVT32839014,CPPCC1234923,4332599,Kramer,Robert
2839017,1234926,EVT32839016,CPPCC1234925,4332606,Kramer,Robert
2839019,1234928,EVT32839018,CPPCC1234927,4332613,Kramer,Robert
2839021,1234930,EVT32839020,CPPCC1234929,4332620,Kramer,Robert
2839023,1234932,EVT32839022,CPPCC1234931,4332627,Kramer,Robert
2839025,1234934,EVT32839024,CPPCC1234933,4332634,Kramer,Robert
2839027,1234936,EVT32839026,CPPCC1234935,4332641,Kramer,Robert
2839029,1234938,EVT32839028,CPPCC1234937,4332648,Kramer,Robert
2839031,1234940,EVT32839030,CPPCC1234939,4332655,Kramer,Robert
2839033,1234942,EVT32839032,CPPCC1234941,4332662,Kramer,Robert
2839035,1234944,EVT32839034,CPPCC1234943,4332669,Kramer,Robert
2839037,1234946,EVT32839036,CPPCC1234945,4332676,Kramer,Robert
2839039,1234948,EVT32839038,CPPCC1234947,4332683,Kramer,Robert
2839041,1234950,EVT32839040,CPPCC1234949,4332690,Kramer,Robert
2839043,1234952,EVT32839042,CPPCC1234951,4332697,Kramer,Robert
2839045,1234954,EVT32839044,CPPCC1234953,4332704,Kramer,Robert
2839047,1234956,EVT32839046,CPPCC1234955,4332711,Kramer,Robert
2839049,1234958,EVT32839048,CPPCC1234957,4332718,Kramer,Robert
2839051,1234960,EVT32839050,CPPCC1234959,4332725,Kramer,Robert
2839053,1234962,EVT32839052,CPPCC1234961,4332732,Kramer,Robert
2839055,1234964,EVT32839054,CPPCC1234963,4332739,Kramer,Robert
2839057,1234966,EVT32839056,CPPCC1234965,4332746,Kramer,Robert
2839059,1234968,EVT32839058,CPPCC1234967,4332753,Kramer,Robert
2839061,1234970,EVT32839060,CPPCC1234969,4332760,Kramer,Robert
2839063,1234972,EVT32839062,CPPCC1234971,4332767,Kramer,Robert
2839065,1234974,EVT32839064,CPPCC1234973,4332774,Kramer,Robert
2839067,1234976,EVT32839066,CPPCC1234975,4332781,Kramer,Robert
2839069,1234978,EVT32839068,CPPCC1234977,4332788,Kramer,Robert
2839071,1234980,EVT32839070,CPPCC1234979,4332795,Kramer,Robert
2839073,1234982,EVT32839072,CPPCC1234981,4332802,Kramer,Robert
2839075,1234984,EVT32839074,CPPCC1234983,4332809,Kramer,Robert
2839077,1234986,EVT32839076,CPPCC1234985,4332816,Kramer,Robert
2839079,1234988,EVT32839078,CPPCC1234987,4332823,Kramer,Robert
2839081,1234990,EVT32839080,CPPCC1234989,4332830,Kramer,Robert
2839083,1234992,EVT32839082,CPPCC1234991,4332837,Kramer,Robert
2839085,1234994,EVT32839084,CPPCC1234993,4332844,Kramer,Robert
2839087,1234996,EVT32839086,CPPCC1234995,4332851,Kramer,Robert
2839089,1234998,EVT32839088,CPPCC1234997,4332858,Kramer,Robert
2839091,1235000,EVT32839090,CPPCC1234999,4332865,Kramer,Robert
2839093,1235002,EVT32839092,CPPCC1235001,4332872,Kramer,Robert
2839095,1235004,EVT32839094,CPPCC1235003,4332879,Kramer,Robert
2839097,1235006,EVT32839096,CPPCC1235005,4332886,Kramer,Robert
2839099,1235008,EVT32839098,CPPCC1235007,4332893,Kramer,Robert
2839101,1235010,EVT32839100,CPPCC1235009,4332900,Kramer,Robert
2839103,1235012,EVT32839102,CPPCC1235011,4332907,Kramer,Robert
2839105,1235014,EVT32839104,CPPCC1235013,4332914,Kramer,Robert
2839107,1235016,EVT32839106,CPPCC1235015,4332921,Kramer,Robert
2839109,1235018,EVT32839108,CPPCC1235017,4332928,Kramer,Robert
2839111,1235020,EVT32839110,CPPCC1235019,4332935,Kramer,Robert
2839113,1235022,EVT32839112,CPPCC1235021,4332942,Kramer,Robert
2839115,1235024,EVT32839114,CPPCC1235023,4332949,Kramer,Robert
2839117,1235026,EVT32839116,CPPCC1235025,4332956,Kramer,Robert
2839119,1235028,EVT32839118,CPPCC1235027,4332963,Kramer,Robert
2839121,1235030,EVT32839120,CPPCC1235029,4332970,Kramer,Robert
2839123,1235032,EVT32839122,CPPCC1235031,4332977,Kramer,Robert
2839125,1235034,EVT32839124,CPPCC1235033,4332984,Kramer,Robert
2839127,1235036,EVT32839126,CPPCC1235035,4332991,Kramer,Robert
2839129,1235038,EVT32839128,CPPCC1235037,4332998,Kramer,Robert
2839131,1235040,EVT32839130,CPPCC1235039,4333005,Kramer,Robert
2839133,1235042,EVT32839132,CPPCC1235041,4333012,Kramer,Robert
2839135,1235044,EVT32839134,CPPCC1235043,4333019,Kramer,Robert
2839137,1235046,EVT32839136,CPPCC1235045,4333026,Kramer,Robert
2839139,1235048,EVT32839138,CPPCC1235047,4333033,Kramer,Robert
2839141,1235050,EVT32839140,CPPCC1235049,4333040,Kramer,Robert
2839143,1235052,EVT32839142,CPPCC1235051,4333047,Kramer,Robert
2839145,1235054,EVT32839144,CPPCC1235053,4333054,Kramer,Robert
2839147,1235056,EVT32839146,CPPCC1235055,4333061,Kramer,Robert
2839149,1235058,EVT32839148,CPPCC1235057,4333068,Kramer,Robert
2839151,1235060,EVT32839150,CPPCC1235059,4333075,Kramer,Robert
2839153,1235062,EVT32839152,CPPCC1235061,4333082,Kramer,Robert
2839155,1235064,EVT32839154,CPPCC1235063,4333089,Kramer,Robert
2839157,1235066,EVT32839156,CPPCC1235065,4333096,Kramer,Robert
2839159,1235068,EVT32839158,CPPCC1235067,4333103,Kramer,Robert
