2277646,848056,CPP32277645,CPP3848053,3008157,OBERNYER_848054,ACHIM_848055
2277686,848129,CPP32277685,CPP3848125,3008302,OBERNYER_848126,ACHIM_848127
2277730,848204,CPP32277729,CPP3848200,3008448,OBERNYER_848202,ACHIM_848203
2277770,848276,CPP32277769,CPP3848273,3008601,OBERNYER_848274,ACHIM_848275
2277814,848353,CPP32277813,CPP3848349,3008749,OBERNYER_848350,ACHIM_848351
2277860,848431,CPP32277859,CPP3848426,3008903,OBERNYER_848427,ACHIM_848428
2277902,848504,CPP32277901,CPP3848501,3009050,OBERNYER_848502,ACHIM_848503
2277944,848578,CPP32277943,CPP3848575,3009202,OBERNYER_848576,ACHIM_848577
2277986,848653,CPP32277985,CPP3848649,3009352,OBERNYER_848650,ACHIM_848651
2278030,848728,CPP32278029,CPP3848724,3009501,OBERNYER_848725,ACHIM_848726
