2276544,846026,CPP32276543,CPP3846022,3004305,OBERNYER_846023,ACHIM_846024
2276576,846091,CPP32276575,CPP3846087,3004418,OBERNYER_846088,ACHIM_846089
2276612,846159,CPP32276611,CPP3846154,3004538,OBERNYER_846155,ACHIM_846156
2276646,846224,CPP32276645,CPP3846221,3004662,OBERNYER_846222,ACHIM_846223
2276682,846292,CPP32276681,CPP3846289,3004781,OBERNYER_846290,ACHIM_846291
2276714,846356,CPP32276713,CPP3846353,3004905,OBERNYER_846354,ACHIM_846355
2276748,846424,CPP32276747,CPP3846418,3005019,OBERNYER_846419,ACHIM_846420
2276784,846490,CPP32276783,CPP3846487,3005135,OBERNYER_846488,ACHIM_846489
2276816,846554,CPP32276815,CPP3846551,3005252,OBERNYER_846552,ACHIM_846553
2276848,846619,CPP32276847,CPP3846615,3005369,OBERNYER_846617,ACHIM_846618
2276884,846686,CPP32276883,CPP3846682,3005495,OBERNYER_846683,ACHIM_846684
2276922,846756,CPP32276921,CPP3846752,3005623,OBERNYER_846754,ACHIM_846755
2276954,846820,CPP32276953,CPP3846817,3005744,OBERNYER_846818,ACHIM_846819
2276990,846888,CPP32276989,CPP3846884,3005863,OBERNYER_846885,ACHIM_846886
2277026,846956,CPP32277025,CPP3846952,3005982,OBERNYER_846953,ACHIM_846954
2277058,847020,CPP32277057,CPP3847017,3006109,OBERNYER_847018,ACHIM_847019
2277094,847088,CPP32277093,CPP3847083,3006225,OBERNYER_847084,ACHIM_847085
2277134,847161,CPP32277133,CPP3847157,3006360,OBERNYER_847158,ACHIM_847159
2277176,847234,CPP32277175,CPP3847231,3006517,OBERNYER_847232,ACHIM_847233
2277218,847311,CPP32277217,CPP3847305,3006662,OBERNYER_847308,ACHIM_847309
2277262,847385,CPP32277261,CPP3847381,3006815,OBERNYER_847382,ACHIM_847383
2277306,847461,CPP32277305,CPP3847456,3006967,OBERNYER_847457,ACHIM_847458
2277350,847536,CPP32277349,CPP3847531,3007113,OBERNYER_847532,ACHIM_847533
2277390,847609,CPP32277389,CPP3847605,3007261,OBERNYER_847606,ACHIM_847607
2277434,847684,CPP32277433,CPP3847681,3007410,OBERNYER_847682,ACHIM_847683
2277474,847757,CPP32277473,CPP3847753,3007563,OBERNYER_847754,ACHIM_847755
2277518,847833,CPP32277517,CPP3847828,3007708,OBERNYER_847829,ACHIM_847830
2277560,847906,CPP32277559,CPP3847903,3007856,OBERNYER_847904,ACHIM_847905
2277604,847983,CPP32277603,CPP3847979,3008008,OBERNYER_847980,ACHIM_847981
2277646,848056,CPP32277645,CPP3848053,3008157,OBERNYER_848054,ACHIM_848055
2277686,848129,CPP32277685,CPP3848125,3008302,OBERNYER_848126,ACHIM_848127
2277730,848204,CPP32277729,CPP3848200,3008448,OBERNYER_848202,ACHIM_848203
2277770,848276,CPP32277769,CPP3848273,3008601,OBERNYER_848274,ACHIM_848275
2277814,848353,CPP32277813,CPP3848349,3008749,OBERNYER_848350,ACHIM_848351
2277860,848431,CPP32277859,CPP3848426,3008903,OBERNYER_848427,ACHIM_848428
2277902,848504,CPP32277901,CPP3848501,3009050,OBERNYER_848502,ACHIM_848503
2277944,848578,CPP32277943,CPP3848575,3009202,OBERNYER_848576,ACHIM_848577
2277986,848653,CPP32277985,CPP3848649,3009352,OBERNYER_848650,ACHIM_848651
2278030,848728,CPP32278029,CPP3848724,3009501,OBERNYER_848725,ACHIM_848726
2278072,848803,CPP32278071,CPP3848798,3009647,OBERNYER_848799,ACHIM_848800
2278114,848876,CPP32278113,CPP3848873,3009796,OBERNYER_848874,ACHIM_848875
2278156,848951,CPP32278155,CPP3848947,3009940,OBERNYER_848948,ACHIM_848949
2278198,849025,CPP32278197,CPP3849021,3010093,OBERNYER_849022,ACHIM_849023
2278242,849101,CPP32278241,CPP3849097,3010243,OBERNYER_849098,ACHIM_849099
2278282,849173,CPP32278281,CPP3849169,3010394,OBERNYER_849171,ACHIM_849172
2278330,849252,CPP32278329,CPP3849247,3010541,OBERNYER_849248,ACHIM_849249
2278370,849324,CPP32278369,CPP3849321,3010701,OBERNYER_849322,ACHIM_849323
2278418,849403,CPP32278415,CPP3849399,3010848,OBERNYER_849401,ACHIM_849402
2278458,849476,CPP32278457,CPP3849472,3010997,OBERNYER_849473,ACHIM_849474
2278500,849551,CPP32278499,CPP3849546,3011146,OBERNYER_849547,ACHIM_849548
2278544,849626,CPP32278543,CPP3849622,3011292,OBERNYER_849623,ACHIM_849624
2278584,849698,CPP32278583,CPP3849695,3011446,OBERNYER_849696,ACHIM_849697
2278624,849771,CPP32278623,CPP3849767,3011588,OBERNYER_849768,ACHIM_849769
2279340,850519,CPP32279339,CPP3850513,3014087,OBERNYER_850515,ACHIM_850516
2279822,851023,CPP32279821,CPP3851020,3015758,OBERNYER_851021,ACHIM_851022
2276526,845992,CPP32276525,CPP3845989,3004243,OBERNYER_845990,ACHIM_845991
2276560,846058,CPP32276559,CPP3846055,3004361,OBERNYER_846056,ACHIM_846057
2276596,846126,CPP32276595,CPP3846122,3004482,OBERNYER_846123,ACHIM_846124
2276630,846192,CPP32276629,CPP3846189,3004600,OBERNYER_846190,ACHIM_846191
2276662,846258,CPP32276661,CPP3846253,3004718,OBERNYER_846254,ACHIM_846255
2276698,846324,CPP32276697,CPP3846321,3004840,OBERNYER_846322,ACHIM_846323
2276730,846390,CPP32276729,CPP3846385,3004961,OBERNYER_846386,ACHIM_846387
2276768,846458,CPP32276767,CPP3846453,3005077,OBERNYER_846454,ACHIM_846455
2276800,846522,CPP32276799,CPP3846519,3005193,OBERNYER_846520,ACHIM_846521
2276832,846586,CPP32276831,CPP3846583,3005310,OBERNYER_846584,ACHIM_846585
2276866,846652,CPP32276865,CPP3846649,3005432,OBERNYER_846650,ACHIM_846651
2276902,846720,CPP32276901,CPP3846717,3005548,OBERNYER_846718,ACHIM_846719
2276938,846788,CPP32276937,CPP3846785,3005685,OBERNYER_846786,ACHIM_846787
2276972,846856,CPP32276971,CPP3846851,3005804,OBERNYER_846853,ACHIM_846854
2277008,846922,CPP32277007,CPP3846917,3005924,OBERNYER_846918,ACHIM_846919
2277042,846988,CPP32277041,CPP3846985,3006042,OBERNYER_846986,ACHIM_846987
2277074,847053,CPP32277073,CPP3847049,3006165,OBERNYER_847050,ACHIM_847051
2277112,847122,CPP32277111,CPP3847119,3006288,OBERNYER_847120,ACHIM_847121
2277156,847198,CPP32277155,CPP3847195,3006442,OBERNYER_847196,ACHIM_847197
2277198,847273,CPP32277197,CPP3847268,3006589,OBERNYER_847269,ACHIM_847270
2277242,847348,CPP32277241,CPP3847345,3006743,OBERNYER_847346,ACHIM_847347
2277284,847423,CPP32277283,CPP3847418,3006895,OBERNYER_847419,ACHIM_847420
2277328,847499,CPP32277327,CPP3847495,3007041,OBERNYER_847496,ACHIM_847497
2277370,847572,CPP32277369,CPP3847568,3007191,OBERNYER_847570,ACHIM_847571
2277414,847648,CPP32277413,CPP3847645,3007339,OBERNYER_847646,ACHIM_847647
2277454,847720,CPP32277453,CPP3847717,3007491,OBERNYER_847718,ACHIM_847719
2277496,847795,CPP32277495,CPP3847791,3007637,OBERNYER_847792,ACHIM_847793
2277540,847870,CPP32277539,CPP3847866,3007781,OBERNYER_847868,ACHIM_847869
2277582,847945,CPP32277581,CPP3847941,3007938,OBERNYER_847942,ACHIM_847943
2277626,848020,CPP32277625,CPP3848016,3008082,OBERNYER_848018,ACHIM_848019
2277666,848092,CPP32277665,CPP3848089,3008230,OBERNYER_848090,ACHIM_848091
2277708,848167,CPP32277707,CPP3848162,3008369,OBERNYER_848163,ACHIM_848164
2277750,848240,CPP32277749,CPP3848237,3008524,OBERNYER_848238,ACHIM_848239
2277792,848315,CPP32277791,CPP3848311,3008673,OBERNYER_848313,ACHIM_848314
2277836,848391,CPP32277835,CPP3848387,3008827,OBERNYER_848388,ACHIM_848389
