2278500,849551,CPP32278499,CPP3849546,3011146,OBERNYER_849547,ACHIM_849548
2278544,849626,CPP32278543,CPP3849622,3011292,OBERNYER_849623,ACHIM_849624
2278584,849698,CPP32278583,CPP3849695,3011446,OBERNYER_849696,ACHIM_849697
2278624,849771,CPP32278623,CPP3849767,3011588,OBERNYER_849768,ACHIM_849769
2279340,850519,CPP32279339,CPP3850513,3014087,OBERNYER_850515,ACHIM_850516
2279822,851023,CPP32279821,CPP3851020,3015758,OBERNYER_851021,ACHIM_851022
2276526,845992,CPP32276525,CPP3845989,3004243,OBERNYER_845990,ACHIM_845991
2276560,846058,CPP32276559,CPP3846055,3004361,OBERNYER_846056,ACHIM_846057
2276596,846126,CPP32276595,CPP3846122,3004482,OBERNYER_846123,ACHIM_846124
2276630,846192,CPP32276629,CPP3846189,3004600,OBERNYER_846190,ACHIM_846191
2276662,846258,CPP32276661,CPP3846253,3004718,OBERNYER_846254,ACHIM_846255
2276698,846324,CPP32276697,CPP3846321,3004840,OBERNYER_846322,ACHIM_846323
2276730,846390,CPP32276729,CPP3846385,3004961,OBERNYER_846386,ACHIM_846387
2276768,846458,CPP32276767,CPP3846453,3005077,OBERNYER_846454,ACHIM_846455
2276800,846522,CPP32276799,CPP3846519,3005193,OBERNYER_846520,ACHIM_846521
2276832,846586,CPP32276831,CPP3846583,3005310,OBERNYER_846584,ACHIM_846585
2276866,846652,CPP32276865,CPP3846649,3005432,OBERNYER_846650,ACHIM_846651
2276902,846720,CPP32276901,CPP3846717,3005548,OBERNYER_846718,ACHIM_846719
2276938,846788,CPP32276937,CPP3846785,3005685,OBERNYER_846786,ACHIM_846787
2276972,846856,CPP32276971,CPP3846851,3005804,OBERNYER_846853,ACHIM_846854
