2278072,848803,CPP32278071,CPP3848798,3009647,OBERNYER_848799,ACHIM_848800
2278114,848876,CPP32278113,CPP3848873,3009796,OBERNYER_848874,ACHIM_848875
2278156,848951,CPP32278155,CPP3848947,3009940,OBERNYER_848948,ACHIM_848949
2278198,849025,CPP32278197,CPP3849021,3010093,OBERNYER_849022,ACHIM_849023
2278242,849101,CPP32278241,CPP3849097,3010243,OBERNYER_849098,ACHIM_849099
2278282,849173,CPP32278281,CPP3849169,3010394,OBERNYER_849171,ACHIM_849172
2278330,849252,CPP32278329,CPP3849247,3010541,OBERNYER_849248,ACHIM_849249
2278370,849324,CPP32278369,CPP3849321,3010701,OBERNYER_849322,ACHIM_849323
2278418,849403,CPP32278415,CPP3849399,3010848,OBERNYER_849401,ACHIM_849402
2278458,849476,CPP32278457,CPP3849472,3010997,OBERNYER_849473,ACHIM_849474
