2277218,847311,CPP32277217,CPP3847305,3006662,OBERNYER_847308,ACHIM_847309
2277262,847385,CPP32277261,CPP3847381,3006815,OBERNYER_847382,ACHIM_847383
2277306,847461,CPP32277305,CPP3847456,3006967,OBERNYER_847457,ACHIM_847458
2277350,847536,CPP32277349,CPP3847531,3007113,OBERNYER_847532,ACHIM_847533
2277390,847609,CPP32277389,CPP3847605,3007261,OBERNYER_847606,ACHIM_847607
2277434,847684,CPP32277433,CPP3847681,3007410,OBERNYER_847682,ACHIM_847683
2277474,847757,CPP32277473,CPP3847753,3007563,OBERNYER_847754,ACHIM_847755
2277518,847833,CPP32277517,CPP3847828,3007708,OBERNYER_847829,ACHIM_847830
2277560,847906,CPP32277559,CPP3847903,3007856,OBERNYER_847904,ACHIM_847905
2277604,847983,CPP32277603,CPP3847979,3008008,OBERNYER_847980,ACHIM_847981
