2278304,849213,CPP32278303,CPP3849207,3010466,OBERNYER_849209,ACHIM_849210
2278350,849288,CPP32278349,CPP3849285,3010627,OBERNYER_849286,ACHIM_849287
2278394,849365,CPP32278393,CPP3849359,3010775,OBERNYER_849360,ACHIM_849361
2278436,849439,CPP32278435,CPP3849435,3010917,OBERNYER_849436,ACHIM_849437
2278478,849513,CPP32278477,CPP3849509,3011074,OBERNYER_849510,ACHIM_849511
2278522,849589,CPP32278521,CPP3849585,3011219,OBERNYER_849586,ACHIM_849587
2278564,849662,CPP32278563,CPP3849659,3011372,OBERNYER_849660,ACHIM_849661
2278604,849734,CPP32278603,CPP3849731,3011520,OBERNYER_849732,ACHIM_849733
2279200,850370,CPP32279199,CPP3850359,3013595,OBERNYER_850360,ACHIM_850361
2279794,850983,CPP32279793,CPP3850976,3015660,OBERNYER_850977,ACHIM_850978
2276552,846043,CPP32276551,CPP3846039,3004333,OBERNYER_846040,ACHIM_846041
2276588,846110,CPP32276587,CPP3846105,3004454,OBERNYER_846106,ACHIM_846107
2276622,846176,CPP32276621,CPP3846173,3004568,OBERNYER_846174,ACHIM_846175
2276654,846240,CPP32276653,CPP3846237,3004690,OBERNYER_846238,ACHIM_846239
2276690,846308,CPP32276689,CPP3846305,3004809,OBERNYER_846306,ACHIM_846307
2276722,846372,CPP32276721,CPP3846369,3004933,OBERNYER_846370,ACHIM_846371
2276756,846440,CPP32276755,CPP3846434,3005047,OBERNYER_846435,ACHIM_846436
2276792,846506,CPP32276791,CPP3846503,3005163,OBERNYER_846504,ACHIM_846505
2276824,846570,CPP32276823,CPP3846567,3005281,OBERNYER_846568,ACHIM_846569
2276858,846636,CPP32276857,CPP3846632,3005400,OBERNYER_846633,ACHIM_846634
2276892,846703,CPP32276891,CPP3846699,3005519,OBERNYER_846701,ACHIM_846702
2276930,846772,CPP32276929,CPP3846769,3005653,OBERNYER_846770,ACHIM_846771
2276962,846839,CPP32276961,CPP3846833,3005775,OBERNYER_846835,ACHIM_846836
2276996,846903,CPP32276995,CPP3846899,3005892,OBERNYER_846901,ACHIM_846902
2277034,846972,CPP32277033,CPP3846969,3006012,OBERNYER_846970,ACHIM_846971
2277066,847037,CPP32277065,CPP3847033,3006137,OBERNYER_847034,ACHIM_847035
2277104,847106,CPP32277103,CPP3847102,3006255,OBERNYER_847103,ACHIM_847104
2277146,847180,CPP32277145,CPP3847176,3006399,OBERNYER_847177,ACHIM_847178
2277186,847253,CPP32277185,CPP3847249,3006552,OBERNYER_847250,ACHIM_847251
2277232,847330,CPP32277231,CPP3847327,3006708,OBERNYER_847328,ACHIM_847329
2277274,847405,CPP32277273,CPP3847400,3006858,OBERNYER_847401,ACHIM_847402
2277318,847480,CPP32277317,CPP3847475,3007004,OBERNYER_847477,ACHIM_847478
2277360,847554,CPP32277359,CPP3847550,3007153,OBERNYER_847551,ACHIM_847552
2277404,847630,CPP32277403,CPP3847625,3007300,OBERNYER_847626,ACHIM_847627
2277444,847702,CPP32277443,CPP3847699,3007451,OBERNYER_847700,ACHIM_847701
2277486,847776,CPP32277485,CPP3847772,3007601,OBERNYER_847773,ACHIM_847774
2277530,847852,CPP32277529,CPP3847849,3007746,OBERNYER_847850,ACHIM_847851
2277572,847926,CPP32277571,CPP3847922,3007903,OBERNYER_847923,ACHIM_847924
2277616,848002,CPP32277615,CPP3847998,3008047,OBERNYER_847999,ACHIM_848000
2277656,848074,CPP32277655,CPP3848071,3008193,OBERNYER_848072,ACHIM_848073
2277696,848148,CPP32277695,CPP3848143,3008337,OBERNYER_848144,ACHIM_848145
2277740,848222,CPP32277739,CPP3848219,3008484,OBERNYER_848220,ACHIM_848221
2277780,848296,CPP32277779,CPP3848291,3008637,OBERNYER_848293,ACHIM_848294
2277824,848372,CPP32277823,CPP3848367,3008787,OBERNYER_848369,ACHIM_848370
