5129,5116,2012002712-5128,2C2-5115,1056,VANDYKE,DANIEL,,"5116,",,,
5135,5122,2012002712-5134,2C2-5121,1056,VANDYKE,DANIEL,,"5122,",,,
5141,5128,2012002712-5140,2C2-5127,1056,VANDYKE,DANIEL,,"5128,",,,
5147,5134,2012002712-5146,2C2-5133,1056,VANDYKE,DANIEL,,"5134,",,,
5153,5140,2012002712-5152,2C2-5139,1056,VANDYKE,DANIEL,,"5140,",,,
5159,5146,2012002712-5158,2C2-5145,1056,VANDYKE,DANIEL,,"5146,",,,
5165,5152,2012002712-5164,2C2-5151,1056,VANDYKE,DANIEL,,"5152,",,,
5171,5158,2012002712-5170,2C2-5157,1056,VANDYKE,DANIEL,,"5158,",,,
5177,5164,2012002712-5176,2C2-5163,1056,VANDYKE,DANIEL,,"5164,",,,
5183,5170,2012002712-5182,2C2-5169,1056,VANDYKE,DANIEL,,"5170,",,,
5189,5176,2012002712-5188,2C2-5175,1056,VANDYKE,DANIEL,,"5176,",,,
5195,5182,2012002712-5194,2C2-5181,1056,VANDYKE,DANIEL,,"5182,",,,
5201,5188,2012002712-5200,2C2-5187,1056,VANDYKE,DANIEL,,"5188,",,,
5207,5194,2012002712-5206,2C2-5193,1056,VANDYKE,DANIEL,,"5194,",,,
5213,5200,2012002712-5212,2C2-5199,1056,VANDYKE,DANIEL,,"5200,",,,
5219,5206,2012002712-5218,2C2-5205,1056,VANDYKE,DANIEL,,"5206,",,,
5225,5212,2012002712-5224,2C2-5211,1056,VANDYKE,DANIEL,,"5212,",,,
5231,5218,2012002712-5230,2C2-5217,1056,VANDYKE,DANIEL,,"5218,",,,
5237,5224,2012002712-5236,2C2-5223,1056,VANDYKE,DANIEL,,"5224,",,,
5243,5230,2012002712-5242,2C2-5229,1056,VANDYKE,DANIEL,,"5230,",,,
5249,5236,2012002712-5248,2C2-5235,1056,VANDYKE,DANIEL,,"5236,",,,
5255,5242,2012002712-5254,2C2-5241,1056,VANDYKE,DANIEL,,"5242,",,,
5261,5248,2012002712-5260,2C2-5247,1056,VANDYKE,DANIEL,,"5248,",,,
5267,5254,2012002712-5266,2C2-5253,1056,VANDYKE,DANIEL,,"5254,",,,
5273,5260,2012002712-5272,2C2-5259,1056,VANDYKE,DANIEL,,"5260,",,,
5279,5266,2012002712-5278,2C2-5265,1056,VANDYKE,DANIEL,,"5266,",,,
5285,5272,2012002712-5284,2C2-5271,1056,VANDYKE,DANIEL,,"5272,",,,
5291,5278,2012002712-5290,2C2-5277,1056,VANDYKE,DANIEL,,"5278,",,,
5297,5284,2012002712-5296,2C2-5283,1056,VANDYKE,DANIEL,,"5284,",,,
5303,5290,2012002712-5302,2C2-5289,1056,VANDYKE,DANIEL,,"5290,",,,
5309,5296,2012002712-5308,2C2-5295,1056,VANDYKE,DANIEL,,"5296,",,,
5315,5302,2012002712-5314,2C2-5301,1056,VANDYKE,DANIEL,,"5302,",,,
5321,5308,2012002712-5320,2C2-5307,1056,VANDYKE,DANIEL,,"5308,",,,
5327,5314,2012002712-5326,2C2-5313,1056,VANDYKE,DANIEL,,"5314,",,,
5333,5320,2012002712-5332,2C2-5319,1056,VANDYKE,DANIEL,,"5320,",,,
5339,5326,2012002712-5338,2C2-5325,1056,VANDYKE,DANIEL,,"5326,",,,
5345,5332,2012002712-5344,2C2-5331,1056,VANDYKE,DANIEL,,"5332,",,,
5351,5338,2012002712-5350,2C2-5337,1056,VANDYKE,DANIEL,,"5338,",,,
5357,5344,2012002712-5356,2C2-5343,1056,VANDYKE,DANIEL,,"5344,",,,
5363,5350,2012002712-5362,2C2-5349,1056,VANDYKE,DANIEL,,"5350,",,,
5369,5356,2012002712-5368,2C2-5355,1056,VANDYKE,DANIEL,,"5356,",,,
5375,5362,2012002712-5374,2C2-5361,1056,VANDYKE,DANIEL,,"5362,",,,
5381,5368,2012002712-5380,2C2-5367,1056,VANDYKE,DANIEL,,"5368,",,,
5387,5374,2012002712-5386,2C2-5373,1056,VANDYKE,DANIEL,,"5374,",,,
5393,5380,2012002712-5392,2C2-5379,1056,VANDYKE,DANIEL,,"5380,",,,
5399,5386,2012002712-5398,2C2-5385,1056,VANDYKE,DANIEL,,"5386,",,,
5405,5392,2012002712-5404,2C2-5391,1056,VANDYKE,DANIEL,,"5392,",,,
5411,5398,2012002712-5410,2C2-5397,1056,VANDYKE,DANIEL,,"5398,",,,
5417,5404,2012002712-5416,2C2-5403,1056,VANDYKE,DANIEL,,"5404,",,,
5423,5410,2012002712-5422,2C2-5409,1056,VANDYKE,DANIEL,,"5410,",,,
