5363,5350,2012002712-5362,2C2-5349,1056,VANDYKE,DANIEL,,"5350,",,,
5369,5356,2012002712-5368,2C2-5355,1056,VANDYKE,DANIEL,,"5356,",,,
5375,5362,2012002712-5374,2C2-5361,1056,VANDYKE,DANIEL,,"5362,",,,
5381,5368,2012002712-5380,2C2-5367,1056,VANDYKE,DANIEL,,"5368,",,,
5387,5374,2012002712-5386,2C2-5373,1056,VANDYKE,DANIEL,,"5374,",,,
5393,5380,2012002712-5392,2C2-5379,1056,VANDYKE,DANIEL,,"5380,",,,
5399,5386,2012002712-5398,2C2-5385,1056,VANDYKE,DANIEL,,"5386,",,,
5405,5392,2012002712-5404,2C2-5391,1056,VANDYKE,DANIEL,,"5392,",,,
5411,5398,2012002712-5410,2C2-5397,1056,VANDYKE,DANIEL,,"5398,",,,
5417,5404,2012002712-5416,2C2-5403,1056,VANDYKE,DANIEL,,"5404,",,,
