6083,6070,2012002712-6082,2C2-6069,1056,VANDYKE,DANIEL,,"6070,",,,
6089,6076,2012002712-6088,2C2-6075,1056,VANDYKE,DANIEL,,"6076,",,,
6095,6082,2012002712-6094,2C2-6081,1056,VANDYKE,DANIEL,,"6082,",,,
6101,6088,2012002712-6100,2C2-6087,1056,VANDYKE,DANIEL,,"6088,",,,
6107,6094,2012002712-6106,2C2-6093,1056,VANDYKE,DANIEL,,"6094,",,,
6113,6100,2012002712-6112,2C2-6099,1056,VANDYKE,DANIEL,,"6100,",,,
6350,6274,2012002712-6349,2C2-6273,1056,VANDYKE,DANIEL,,"6274,",,,
6356,6280,2012002712-6355,2C2-6279,1056,VANDYKE,DANIEL,,"6280,",,,
6398,6322,2012002712-6397,2C2-6321,1056,VANDYKE,DANIEL,,"6322,",,,
6404,6328,2012002712-6403,2C2-6327,1056,VANDYKE,DANIEL,,"6328,",,,
6410,6334,2012002712-6409,2C2-6333,1056,VANDYKE,DANIEL,,"6334,",,,
6416,6340,2012002712-6415,2C2-6339,1056,VANDYKE,DANIEL,,"6340,",,,
10482,10406,2012002712-10481,2C2-10405,1056,VANDYKE,DANIEL,,"10406,",,,
10488,10412,2012002712-10487,2C2-10411,1056,VANDYKE,DANIEL,,"10412,",,,
10494,10418,2012002712-10493,2C2-10417,1056,VANDYKE,DANIEL,,"10418,",,,
10500,10424,2012002712-10499,2C2-10423,1056,VANDYKE,DANIEL,,"10424,",,,
10506,10430,2012002712-10505,2C2-10429,1056,VANDYKE,DANIEL,,"10430,",,,
10512,10436,2012002712-10511,2C2-10435,1056,VANDYKE,DANIEL,,"10436,",,,
10518,10442,2012002712-10517,2C2-10441,1056,VANDYKE,DANIEL,,"10442,",,,
10524,10448,2012002712-10523,2C2-10447,1056,VANDYKE,DANIEL,,"10448,",,,
10530,10454,2012002712-10529,2C2-10453,1056,VANDYKE,DANIEL,,"10454,",,,
10536,10460,2012002712-10535,2C2-10459,1056,VANDYKE,DANIEL,,"10460,",,,
10542,10466,2012002712-10541,2C2-10465,1056,VANDYKE,DANIEL,,"10466,",,,
10548,10472,2012002712-10547,2C2-10471,1056,VANDYKE,DANIEL,,"10472,",,,
10554,10478,2012002712-10553,2C2-10477,1056,VANDYKE,DANIEL,,"10478,",,,
10560,10484,2012002712-10559,2C2-10483,1056,VANDYKE,DANIEL,,"10484,",,,
10566,10490,2012002712-10565,2C2-10489,1056,VANDYKE,DANIEL,,"10490,",,,
10572,10496,2012002712-10571,2C2-10495,1056,VANDYKE,DANIEL,,"10496,",,,
10578,10502,2012002712-10577,2C2-10501,1056,VANDYKE,DANIEL,,"10502,",,,
10584,10508,2012002712-10583,2C2-10507,1056,VANDYKE,DANIEL,,"10508,",,,
10590,10514,2012002712-10589,2C2-10513,1056,VANDYKE,DANIEL,,"10514,",,,
10596,10520,2012002712-10595,2C2-10519,1056,VANDYKE,DANIEL,,"10520,",,,
10602,10526,2012002712-10601,2C2-10525,1056,VANDYKE,DANIEL,,"10526,",,,
10608,10532,2012002712-10607,2C2-10531,1056,VANDYKE,DANIEL,,"10532,",,,
10614,10538,2012002712-10613,2C2-10537,1056,VANDYKE,DANIEL,,"10538,",,,
10620,10544,2012002712-10619,2C2-10543,1056,VANDYKE,DANIEL,,"10544,",,,
10626,10550,2012002712-10625,2C2-10549,1056,VANDYKE,DANIEL,,"10550,",,,
10632,10556,2012002712-10631,2C2-10555,1056,VANDYKE,DANIEL,,"10556,",,,
10638,10562,2012002712-10637,2C2-10561,1056,VANDYKE,DANIEL,,"10562,",,,
10644,10568,2012002712-10643,2C2-10567,1056,VANDYKE,DANIEL,,"10568,",,,
10650,10574,2012002712-10649,2C2-10573,1056,VANDYKE,DANIEL,,"10574,",,,
10656,10580,2012002712-10655,2C2-10579,1056,VANDYKE,DANIEL,,"10580,",,,
10662,10586,2012002712-10661,2C2-10585,1056,VANDYKE,DANIEL,,"10586,",,,
10668,10592,2012002712-10667,2C2-10591,1056,VANDYKE,DANIEL,,"10592,",,,
10674,10598,2012002712-10673,2C2-10597,1056,VANDYKE,DANIEL,,"10598,",,,
10680,10604,2012002712-10679,2C2-10603,1056,VANDYKE,DANIEL,,"10604,",,,
10686,10610,2012002712-10685,2C2-10609,1056,VANDYKE,DANIEL,,"10610,",,,
10692,10616,2012002712-10691,2C2-10615,1056,VANDYKE,DANIEL,,"10616,",,,
10698,10622,2012002712-10697,2C2-10621,1056,VANDYKE,DANIEL,,"10622,",,,
10704,10628,2012002712-10703,2C2-10627,1056,VANDYKE,DANIEL,,"10628,",,,
