5429,5416,2012002712-5428,2C2-5415,1056,VANDYKE,DANIEL,,"5416,",,,
5435,5422,2012002712-5434,2C2-5421,1056,VANDYKE,DANIEL,,"5422,",,,
5441,5428,2012002712-5440,2C2-5427,1056,VANDYKE,DANIEL,,"5428,",,,
5447,5434,2012002712-5446,2C2-5433,1056,VANDYKE,DANIEL,,"5434,",,,
5453,5440,2012002712-5452,2C2-5439,1056,VANDYKE,DANIEL,,"5440,",,,
5459,5446,2012002712-5458,2C2-5445,1056,VANDYKE,DANIEL,,"5446,",,,
5465,5452,2012002712-5464,2C2-5451,1056,VANDYKE,DANIEL,,"5452,",,,
5471,5458,2012002712-5470,2C2-5457,1056,VANDYKE,DANIEL,,"5458,",,,
5477,5464,2012002712-5476,2C2-5463,1056,VANDYKE,DANIEL,,"5464,",,,
5483,5470,2012002712-5482,2C2-5469,1056,VANDYKE,DANIEL,,"5470,",,,
5489,5476,2012002712-5488,2C2-5475,1056,VANDYKE,DANIEL,,"5476,",,,
5495,5482,2012002712-5494,2C2-5481,1056,VANDYKE,DANIEL,,"5482,",,,
5501,5488,2012002712-5500,2C2-5487,1056,VANDYKE,DANIEL,,"5488,",,,
5507,5494,2012002712-5506,2C2-5493,1056,VANDYKE,DANIEL,,"5494,",,,
5513,5500,2012002712-5512,2C2-5499,1056,VANDYKE,DANIEL,,"5500,",,,
5519,5506,2012002712-5518,2C2-5505,1056,VANDYKE,DANIEL,,"5506,",,,
5525,5512,2012002712-5524,2C2-5511,1056,VANDYKE,DANIEL,,"5512,",,,
5531,5518,2012002712-5530,2C2-5517,1056,VANDYKE,DANIEL,,"5518,",,,
5537,5524,2012002712-5536,2C2-5523,1056,VANDYKE,DANIEL,,"5524,",,,
5543,5530,2012002712-5542,2C2-5529,1056,VANDYKE,DANIEL,,"5530,",,,
5549,5536,2012002712-5548,2C2-5535,1056,VANDYKE,DANIEL,,"5536,",,,
5555,5542,2012002712-5554,2C2-5541,1056,VANDYKE,DANIEL,,"5542,",,,
5561,5548,2012002712-5560,2C2-5547,1056,VANDYKE,DANIEL,,"5548,",,,
5567,5554,2012002712-5566,2C2-5553,1056,VANDYKE,DANIEL,,"5554,",,,
5573,5560,2012002712-5572,2C2-5559,1056,VANDYKE,DANIEL,,"5560,",,,
5579,5566,2012002712-5578,2C2-5565,1056,VANDYKE,DANIEL,,"5566,",,,
5585,5572,2012002712-5584,2C2-5571,1056,VANDYKE,DANIEL,,"5572,",,,
5591,5578,2012002712-5590,2C2-5577,1056,VANDYKE,DANIEL,,"5578,",,,
5597,5584,2012002712-5596,2C2-5583,1056,VANDYKE,DANIEL,,"5584,",,,
5603,5590,2012002712-5602,2C2-5589,1056,VANDYKE,DANIEL,,"5590,",,,
5609,5596,2012002712-5608,2C2-5595,1056,VANDYKE,DANIEL,,"5596,",,,
5615,5602,2012002712-5614,2C2-5601,1056,VANDYKE,DANIEL,,"5602,",,,
5621,5608,2012002712-5620,2C2-5607,1056,VANDYKE,DANIEL,,"5608,",,,
5627,5614,2012002712-5626,2C2-5613,1056,VANDYKE,DANIEL,,"5614,",,,
5633,5620,2012002712-5632,2C2-5619,1056,VANDYKE,DANIEL,,"5620,",,,
5639,5626,2012002712-5638,2C2-5625,1056,VANDYKE,DANIEL,,"5626,",,,
5645,5632,2012002712-5644,2C2-5631,1056,VANDYKE,DANIEL,,"5632,",,,
5651,5638,2012002712-5650,2C2-5637,1056,VANDYKE,DANIEL,,"5638,",,,
5657,5644,2012002712-5656,2C2-5643,1056,VANDYKE,DANIEL,,"5644,",,,
5663,5650,2012002712-5662,2C2-5649,1056,VANDYKE,DANIEL,,"5650,",,,
5669,5656,2012002712-5668,2C2-5655,1056,VANDYKE,DANIEL,,"5656,",,,
5675,5662,2012002712-5674,2C2-5661,1056,VANDYKE,DANIEL,,"5662,",,,
5681,5668,2012002712-5680,2C2-5667,1056,VANDYKE,DANIEL,,"5668,",,,
5687,5674,2012002712-5686,2C2-5673,1056,VANDYKE,DANIEL,,"5674,",,,
5693,5680,2012002712-5692,2C2-5679,1056,VANDYKE,DANIEL,,"5680,",,,
5699,5686,2012002712-5698,2C2-5685,1056,VANDYKE,DANIEL,,"5686,",,,
5705,5692,2012002712-5704,2C2-5691,1056,VANDYKE,DANIEL,,"5692,",,,
5711,5698,2012002712-5710,2C2-5697,1056,VANDYKE,DANIEL,,"5698,",,,
5717,5704,2012002712-5716,2C2-5703,1056,VANDYKE,DANIEL,,"5704,",,,
5723,5710,2012002712-5722,2C2-5709,1056,VANDYKE,DANIEL,,"5710,",,,
5729,5716,2012002712-5728,2C2-5715,1056,VANDYKE,DANIEL,,"5716,",,,
5735,5722,2012002712-5734,2C2-5721,1056,VANDYKE,DANIEL,,"5722,",,,
5741,5728,2012002712-5740,2C2-5727,1056,VANDYKE,DANIEL,,"5728,",,,
5747,5734,2012002712-5746,2C2-5733,1056,VANDYKE,DANIEL,,"5734,",,,
5753,5740,2012002712-5752,2C2-5739,1056,VANDYKE,DANIEL,,"5740,",,,
5759,5746,2012002712-5758,2C2-5745,1056,VANDYKE,DANIEL,,"5746,",,,
5765,5752,2012002712-5764,2C2-5751,1056,VANDYKE,DANIEL,,"5752,",,,
5771,5758,2012002712-5770,2C2-5757,1056,VANDYKE,DANIEL,,"5758,",,,
5777,5764,2012002712-5776,2C2-5763,1056,VANDYKE,DANIEL,,"5764,",,,
5783,5770,2012002712-5782,2C2-5769,1056,VANDYKE,DANIEL,,"5770,",,,
5789,5776,2012002712-5788,2C2-5775,1056,VANDYKE,DANIEL,,"5776,",,,
5795,5782,2012002712-5794,2C2-5781,1056,VANDYKE,DANIEL,,"5782,",,,
5801,5788,2012002712-5800,2C2-5787,1056,VANDYKE,DANIEL,,"5788,",,,
5807,5794,2012002712-5806,2C2-5793,1056,VANDYKE,DANIEL,,"5794,",,,
5813,5800,2012002712-5812,2C2-5799,1056,VANDYKE,DANIEL,,"5800,",,,
5819,5806,2012002712-5818,2C2-5805,1056,VANDYKE,DANIEL,,"5806,",,,
5825,5812,2012002712-5824,2C2-5811,1056,VANDYKE,DANIEL,,"5812,",,,
5831,5818,2012002712-5830,2C2-5817,1056,VANDYKE,DANIEL,,"5818,",,,
5837,5824,2012002712-5836,2C2-5823,1056,VANDYKE,DANIEL,,"5824,",,,
5843,5830,2012002712-5842,2C2-5829,1056,VANDYKE,DANIEL,,"5830,",,,
5849,5836,2012002712-5848,2C2-5835,1056,VANDYKE,DANIEL,,"5836,",,,
5855,5842,2012002712-5854,2C2-5841,1056,VANDYKE,DANIEL,,"5842,",,,
5861,5848,2012002712-5860,2C2-5847,1056,VANDYKE,DANIEL,,"5848,",,,
5867,5854,2012002712-5866,2C2-5853,1056,VANDYKE,DANIEL,,"5854,",,,
5873,5860,2012002712-5872,2C2-5859,1056,VANDYKE,DANIEL,,"5860,",,,
5879,5866,2012002712-5878,2C2-5865,1056,VANDYKE,DANIEL,,"5866,",,,
5885,5872,2012002712-5884,2C2-5871,1056,VANDYKE,DANIEL,,"5872,",,,
5891,5878,2012002712-5890,2C2-5877,1056,VANDYKE,DANIEL,,"5878,",,,
5897,5884,2012002712-5896,2C2-5883,1056,VANDYKE,DANIEL,,"5884,",,,
5903,5890,2012002712-5902,2C2-5889,1056,VANDYKE,DANIEL,,"5890,",,,
5909,5896,2012002712-5908,2C2-5895,1056,VANDYKE,DANIEL,,"5896,",,,
5915,5902,2012002712-5914,2C2-5901,1056,VANDYKE,DANIEL,,"5902,",,,
5921,5908,2012002712-5920,2C2-5907,1056,VANDYKE,DANIEL,,"5908,",,,
5927,5914,2012002712-5926,2C2-5913,1056,VANDYKE,DANIEL,,"5914,",,,
5933,5920,2012002712-5932,2C2-5919,1056,VANDYKE,DANIEL,,"5920,",,,
5939,5926,2012002712-5938,2C2-5925,1056,VANDYKE,DANIEL,,"5926,",,,
5945,5932,2012002712-5944,2C2-5931,1056,VANDYKE,DANIEL,,"5932,",,,
5951,5938,2012002712-5950,2C2-5937,1056,VANDYKE,DANIEL,,"5938,",,,
5957,5944,2012002712-5956,2C2-5943,1056,VANDYKE,DANIEL,,"5944,",,,
5963,5950,2012002712-5962,2C2-5949,1056,VANDYKE,DANIEL,,"5950,",,,
5969,5956,2012002712-5968,2C2-5955,1056,VANDYKE,DANIEL,,"5956,",,,
5975,5962,2012002712-5974,2C2-5961,1056,VANDYKE,DANIEL,,"5962,",,,
5981,5968,2012002712-5980,2C2-5967,1056,VANDYKE,DANIEL,,"5968,",,,
5987,5974,2012002712-5986,2C2-5973,1056,VANDYKE,DANIEL,,"5974,",,,
5993,5980,2012002712-5992,2C2-5979,1056,VANDYKE,DANIEL,,"5980,",,,
5999,5986,2012002712-5998,2C2-5985,1056,VANDYKE,DANIEL,,"5986,",,,
6005,5992,2012002712-6004,2C2-5991,1056,VANDYKE,DANIEL,,"5992,",,,
6011,5998,2012002712-6010,2C2-5997,1056,VANDYKE,DANIEL,,"5998,",,,
6017,6004,2012002712-6016,2C2-6003,1056,VANDYKE,DANIEL,,"6004,",,,
6023,6010,2012002712-6022,2C2-6009,1056,VANDYKE,DANIEL,,"6010,",,,
