5243,5230,2012002712-5242,2C2-5229,1056,VANDYKE,DANIEL,,"5230,",,,
5249,5236,2012002712-5248,2C2-5235,1056,VANDYKE,DANIEL,,"5236,",,,
5255,5242,2012002712-5254,2C2-5241,1056,VANDYKE,DANIEL,,"5242,",,,
5261,5248,2012002712-5260,2C2-5247,1056,VANDYKE,DANIEL,,"5248,",,,
5267,5254,2012002712-5266,2C2-5253,1056,VANDYKE,DANIEL,,"5254,",,,
5273,5260,2012002712-5272,2C2-5259,1056,VANDYKE,DANIEL,,"5260,",,,
5279,5266,2012002712-5278,2C2-5265,1056,VANDYKE,DANIEL,,"5266,",,,
5285,5272,2012002712-5284,2C2-5271,1056,VANDYKE,DANIEL,,"5272,",,,
5291,5278,2012002712-5290,2C2-5277,1056,VANDYKE,DANIEL,,"5278,",,,
5297,5284,2012002712-5296,2C2-5283,1056,VANDYKE,DANIEL,,"5284,",,,
